date,region_id,type_id,average,lowest,highest,volume,order_count
2020-03-30,10000001,52694,4133333.33,1990000,6793000,6,5
2020-03-30,10000001,53984,1400000,1400000,1400000,1,1
2020-03-30,10000002,18,68.05,68.04,68.07,6869017,165
2020-03-30,10000002,19,3565,3565,3565,616,2
2020-03-30,10000002,20,363.4,315.3,363.6,2747597,168
2020-03-30,10000002,21,302.5,302.5,302.5,3666,13
2020-03-30,10000002,22,4999,4999,4999,10089,21
2020-03-30,10000002,34,9.23,8.59,9.47,9127072695,2882
2020-03-30,10000002,35,7.76,7.23,7.89,2533453081,2077
2020-03-30,10000002,36,68.7,62.75,68.89,586327837,1859
2020-03-30,10000002,37,21.13,20,21.16,233535135,1461
2020-03-30,10000002,38,359,331.2,370.1,42819347,1329
2020-03-30,10000002,39,609.6,563.4,619.8,34520617,1421
2020-03-30,10000002,40,451,405.2,475,25904043,1168
2020-03-30,10000002,41,14.18,14.13,14.59,91760,19
2020-03-30,10000002,42,206.3,206.3,206.4,1171,55
2020-03-30,10000002,43,316.82,313.49,320.15,1212373,116
2020-03-30,10000002,44,12790,12760,14470,302458,70
2020-03-30,10000002,45,0.05,0.05,0.05,696,58
2020-03-30,10000002,178,1.99,1.98,2.39,60095,143
2020-03-30,10000002,179,2.83,1.96,2.83,57750,134
2020-03-30,10000002,180,2.87,2.86,3.78,60732,127
2020-03-30,10000002,181,5.32,5.31,6.48,170598,144
2020-03-30,10000002,182,7.97,3.1,9.74,78142,154
2020-03-30,10000002,183,10.56,10.43,10.64,1536039,192
2020-03-30,10000002,184,29.48,29.48,29.49,1019478,199
2020-03-30,10000002,185,22.5,19.99,25.47,2545113,215
2020-03-30,10000002,186,13.69,13.69,13.69,90474,75
2020-03-30,10000002,187,18.03,18.03,18.03,99429,80
2020-03-30,10000002,188,1.16,1.16,1.16,54203,66
2020-03-30,10000002,189,104,104,104,350731,84
2020-03-30,10000002,190,68,68,68,988828,87
2020-03-30,10000002,191,85.98,85.98,85.98,2566715,109
2020-03-30,10000002,192,83.98,61,84.96,946120,140
2020-03-30,10000002,193,70.16,70.13,99.98,1010998,131
2020-03-30,10000002,194,12.51,12.51,12.51,21416,60
2020-03-30,10000002,195,21.25,21.25,21.25,18440,60
2020-03-30,10000002,196,27.04,27.04,27.21,70458,52
2020-03-30,10000002,197,45.1,45.1,45.1,33882,60
2020-03-30,10000002,198,204.8,204.8,204.8,36307,54
2020-03-30,10000002,199,238,238,238,794408,80
2020-03-30,10000002,200,273.8,270,274,591920,82
2020-03-30,10000002,201,205,205,225,298518,72
2020-03-30,10000002,202,361.6,360,361.7,736353,198
2020-03-30,10000002,203,181.6,181.6,216.8,1326541,210
2020-03-30,10000002,204,146.4,146.1,219.5,687322,203
2020-03-30,10000002,205,173.6,173,234.7,693649,173
2020-03-30,10000002,206,79.59,79.59,79.59,1785452,311
2020-03-30,10000002,207,63.01,63,79.64,1709859,341
2020-03-30,10000002,208,79.97,70.4,80,1292831,349
2020-03-30,10000002,209,45.12,40.55,49.99,4501386,452
2020-03-30,10000002,210,15.54,14,15.55,6540813,615
2020-03-30,10000002,211,14.31,13,14.36,3555078,520
2020-03-30,10000002,212,17.85,17.85,23.5,2460447,437
2020-03-30,10000002,213,15.78,12,15.79,2142245,420
2020-03-30,10000002,215,4.95,4.8,5.72,1362443,650
2020-03-30,10000002,216,3.11,3.1,4.94,326619,387
2020-03-30,10000002,217,5,2.15,5.7,352067,380
2020-03-30,10000002,218,8.69,4.62,8.74,273485,383
2020-03-30,10000002,219,7.73,7.73,7.73,596197,383
2020-03-30,10000002,220,12.44,12.44,12.49,1243545,418
2020-03-30,10000002,221,8.19,8.19,8.19,181713,377
2020-03-30,10000002,222,22,18.34,22.91,4247790,883
2020-03-30,10000002,223,18.69,12.59,18.72,543890,265
2020-03-30,10000002,224,28.09,28.09,28.09,229803,232
2020-03-30,10000002,225,22.12,22.1,50,190399,236
2020-03-30,10000002,226,49,37.01,51.44,370885,224
2020-03-30,10000002,227,89.96,89.96,89.96,517446,243
2020-03-30,10000002,228,63.44,35,75,331494,225
2020-03-30,10000002,229,54.98,54,54.98,231059,226
2020-03-30,10000002,230,66.96,66.84,66.97,5331280,360
2020-03-30,10000002,231,19.36,19.36,19.36,566601,113
2020-03-30,10000002,232,32.5,20.36,83.95,133727,95
2020-03-30,10000002,233,36,22.2,36,124170,98
2020-03-30,10000002,234,26.27,26.27,26.27,104247,92
2020-03-30,10000002,235,26,26,26,124886,89
2020-03-30,10000002,236,51.2,51.2,51.2,78583,88
2020-03-30,10000002,237,53.71,53.66,173,81956,91
2020-03-30,10000002,238,155.5,154.3,187.7,914720,156
2020-03-30,10000002,239,91,91,92,625,165
2020-03-30,10000002,240,902.1,902.1,902.1,453,144
2020-03-30,10000002,241,111.1,111,843.9,1225,159
2020-03-30,10000002,242,1000,307.7,3596,2571,167
2020-03-30,10000002,243,160,160,160,376,145
2020-03-30,10000002,244,183.9,183.8,183.9,2096,143
2020-03-30,10000002,245,2843,2843,2843,2377,144
2020-03-30,10000002,246,1030,1020,1031,1856,242
2020-03-30,10000002,247,6517,6517,6517,500,95
2020-03-30,10000002,248,4012,4012,4012,341,87
2020-03-30,10000002,249,2811,2811,2811,338,85
2020-03-30,10000002,250,8241,2726,8449,2194,97
2020-03-30,10000002,251,811,811,811,398,89
2020-03-30,10000002,252,19720,19720,19720,1334,87
2020-03-30,10000002,253,19880,19880,19880,1803,97
2020-03-30,10000002,254,14500,8506,16000,2263,124
2020-03-30,10000002,255,2410,2410,2410,499,62
2020-03-30,10000002,256,5160,5160,5160,464,61
2020-03-30,10000002,257,1703,1703,1703,518,51
2020-03-30,10000002,258,2103,2103,2103,519,52
2020-03-30,10000002,259,1632,1632,1632,542,63
2020-03-30,10000002,260,5250,5250,5250,505,53
2020-03-30,10000002,261,10260,10260,10260,466,47
2020-03-30,10000002,262,13140,13140,13150,806,95
2020-03-30,10000002,263,158.9,158.9,158.9,11604,74
2020-03-30,10000002,264,460,451,500.1,5984,36
2020-03-30,10000002,266,3.67,3.66,3.85,3281565,350
2020-03-30,10000002,267,216.5,180,247.9,553964,121
2020-03-30,10000002,269,28.86,28.86,28.86,289244,198
2020-03-30,10000002,377,13390,13000,13390,929,287
2020-03-30,10000002,380,483700,474400,487900,859,348
2020-03-30,10000002,393,14039.34,6201,19970,92,44
2020-03-30,10000002,394,279800,239900,280000,166,97
2020-03-30,10000002,399,14500,14500,14500,327,149
2020-03-30,10000002,400,400000,322100,448800,141,104
2020-03-30,10000002,405,15000000,15000000,15000000,2,2
2020-03-30,10000002,421,7497500,7495000,7500000,2,2
2020-03-30,10000002,434,38900,38900,38900,1342,466
2020-03-30,10000002,438,3716000,3708000,3720000,1004,440
2020-03-30,10000002,439,14230,9504,14950,1561,493
2020-03-30,10000002,440,4346000,4224000,4347500,478,329
2020-03-30,10000002,442,11960,11930,11970,320,144
2020-03-30,10000002,443,5000,5000,5000,158,22
2020-03-30,10000002,444,9199,3777,9999,235,124
2020-03-30,10000002,447,48180,48180,48180,721,97
2020-03-30,10000002,448,2571000,2139000,2872000,2701,1238
2020-03-30,10000002,450,6723.38,3000,7200,87,23
2020-03-30,10000002,451,15368.19,9000,22090,37,16
2020-03-30,10000002,452,27980,10000,28130,172,56
2020-03-30,10000002,453,1027,1027,1027,845,27
2020-03-30,10000002,454,35990,35990,35990,245,28
2020-03-30,10000002,455,79431.74,60630,130000,23,7
2020-03-30,10000002,456,130420.26,65000.72,168000,30,14
2020-03-30,10000002,457,263980,60000,696795.44,42,19
2020-03-30,10000002,458,100100,100100,100100,351,15
2020-03-30,10000002,459,439103.33,60000,544900,30,12
2020-03-30,10000002,460,820000,820000,820000,56,3
2020-03-30,10000002,461,488000,488000,488000,10,2
2020-03-30,10000002,462,1769100,1769000,1770000,10,3
2020-03-30,10000002,463,1421800,1125000,1496000,10,5
2020-03-30,10000002,464,731500,731500,731500,9,7
2020-03-30,10000002,482,800100,800100,800100,708,238
2020-03-30,10000002,483,9684,9683,11490,962,260
2020-03-30,10000002,484,3101,2101,4450,412,75
2020-03-30,10000002,486,20000,19010,23000,1698,83
2020-03-30,10000002,487,52100,5000,52370,222,15
2020-03-30,10000002,488,64080,31130,64885,438,76
2020-03-30,10000002,489,55297.5,16070,60990,8,5
2020-03-30,10000002,490,82508.75,25090,100000,96,19
2020-03-30,10000002,491,220677.17,111900,235000,92,15
2020-03-30,10000002,492,176054.12,67100,319000,17,9
2020-03-30,10000002,493,899994.35,899994.35,899994.35,110,15
2020-03-30,10000002,495,1189000,1189000,1189000,40,3
2020-03-30,10000002,496,1215000,1215000,1215000,4,1
2020-03-30,10000002,498,1350000,1350000,1350000,10,2
2020-03-30,10000002,499,12500,8777.98,12980,2320,268
2020-03-30,10000002,501,64970,64970,64970,4663,72
2020-03-30,10000002,503,27690,0.01,30000,13,4
2020-03-30,10000002,506,5017428.57,1953000,7320500,7,7
2020-03-30,10000002,508,5998000,5998000,5998000,1,1
2020-03-30,10000002,509,2500006.5,2500006.5,2500006.5,1,1
2020-03-30,10000002,519,1436000,1399000,1442000,2568,684
2020-03-30,10000002,520,123700,123700,123700,371,80
2020-03-30,10000002,521,3642666.67,3019000,4890000,3,3
2020-03-30,10000002,522,21795000,21780000,21810000,2,2
2020-03-30,10000002,523,8999,4206,9000,389,107
2020-03-30,10000002,524,41670.29,10150,87000,34,25
2020-03-30,10000002,526,41970,41960,94550,577,175
2020-03-30,10000002,527,1044000,1040000,1048000,1716,720
2020-03-30,10000002,529,9126,9126,9126,11,4
2020-03-30,10000002,530,11300,11200,26700,111,38
2020-03-30,10000002,533,9934,9934,9934,455,30
2020-03-30,10000002,561,3100,2900,3988,268,135
2020-03-30,10000002,562,9200,6610,9200.5,517,191
2020-03-30,10000002,563,25000,25000,25000,154,50
2020-03-30,10000002,564,26030,26030,26030,5141,126
2020-03-30,10000002,565,41000,12200,43900,321,96
2020-03-30,10000002,566,101613.77,70000,108900,53,15
2020-03-30,10000002,567,24419.1,7817,47660,46,22
2020-03-30,10000002,568,78130,78130,78130,429,19
2020-03-30,10000002,569,274700,274700,274700,151,16
2020-03-30,10000002,570,131300,131300,131500,134,28
2020-03-30,10000002,571,517100,517100,517100,2,1
2020-03-30,10000002,573,1321500,1033000,1610000,20,5
2020-03-30,10000002,574,1145600,418000,1297000,45,10
2020-03-30,10000002,575,456100,456100,456100,3,1
2020-03-30,10000002,577,29926.99,7210,119700,93,30
2020-03-30,10000002,578,88000,74070,89170,940,609
2020-03-30,10000002,580,93047.27,6264,146000,22,17
2020-03-30,10000002,581,186324.05,30080,197900,74,15
2020-03-30,10000002,582,449100,320600,473300,201,130
2020-03-30,10000002,583,502000,501500,502700,194,133
2020-03-30,10000002,584,489337.97,480000,645000,79,40
2020-03-30,10000002,585,649000,644000,649200,218,97
2020-03-30,10000002,586,488100,487800,497200,106,60
2020-03-30,10000002,587,539000,407300,549500,209,88
2020-03-30,10000002,588,6193.92,6030,10000,24,22
2020-03-30,10000002,589,455100,405100,455900,264,75
2020-03-30,10000002,590,501333.33,500000,516000,9,5
2020-03-30,10000002,591,516285.19,391950,568600,27,16
2020-03-30,10000002,592,495908,304500,597900,25,22
2020-03-30,10000002,593,593300,500000,593500,333,162
2020-03-30,10000002,594,648000,648000,670000,151,52
2020-03-30,10000002,596,19990,19990,19990,1143,25
2020-03-30,10000002,597,549300,549300,549300,189,80
2020-03-30,10000002,598,420800,420800,420800,179,43
2020-03-30,10000002,599,443277.42,400000,448000,62,24
2020-03-30,10000002,601,5014,5014,5014,174,129
2020-03-30,10000002,602,494400,489900,494600,210,146
2020-03-30,10000002,603,489800,354300,498000,489,293
2020-03-30,10000002,605,450000,450000,469900,639,407
2020-03-30,10000002,606,12010,12010,12010,106,59
2020-03-30,10000002,607,520000,499900,527300,167,112
2020-03-30,10000002,608,628200,606100,629800,258,120
2020-03-30,10000002,609,492900,492800,492900,136,55
2020-03-30,10000002,620,9512236.84,8306000,10180000,38,30
2020-03-30,10000002,621,12390000,11900000,12400000,273,173
2020-03-30,10000002,622,11415507.04,9176500,11890000,71,54
2020-03-30,10000002,623,9595725.81,8411000,9775000,62,54
2020-03-30,10000002,624,11290000.03,11010000,12000000,48,42
2020-03-30,10000002,625,8749148.15,6735500,9490000,27,21
2020-03-30,10000002,626,10800000,10500000,10860000,141,115
2020-03-30,10000002,627,10087595.24,9490000,10820000,42,31
2020-03-30,10000002,628,8720838.71,7351000,9187000,31,24
2020-03-30,10000002,629,9266957.45,8708000,10480000,47,29
2020-03-30,10000002,630,8722000,6703000,9493000,8,8
2020-03-30,10000002,631,8343483.84,6602500,8900000,31,24
2020-03-30,10000002,632,7052736.84,5833500,8707000,19,16
2020-03-30,10000002,633,9493666.66,7750500,12979999.99,3,3
2020-03-30,10000002,634,10291734.69,7504000,10420000,49,36
2020-03-30,10000002,638,185555263.16,172400000,191200000,76,72
2020-03-30,10000002,639,191688372.09,180000000,203700000,43,35
2020-03-30,10000002,640,155415384.62,150000000,161900000,13,13
2020-03-30,10000002,641,190348936.17,173600000,198000000,47,44
2020-03-30,10000002,642,166422222.22,145700000,176800000,9,9
2020-03-30,10000002,643,176853333.33,170250000,203400000,15,13
2020-03-30,10000002,644,181937037.11,158500000,198900000,27,26
2020-03-30,10000002,645,194443820.22,186500000,200000000,89,75
2020-03-30,10000002,648,835100,835100,907500,144,121
2020-03-30,10000002,649,1195000,1185000,1197000,134,132
2020-03-30,10000002,650,1275219.78,1111000,1324000,91,65
2020-03-30,10000002,651,3147064.99,1345000,4599716.99,36,13
2020-03-30,10000002,652,1503852.13,854000,1670000,23,21
2020-03-30,10000002,653,1400430.51,810100,1489000,59,36
2020-03-30,10000002,654,1981029.46,1104000,2990000,34,30
2020-03-30,10000002,655,2237000,2000000,2487000,154,79
2020-03-30,10000002,656,1572064.44,1150000,1640000,90,74
2020-03-30,10000002,657,1941750,1137000,2050000,92,77
2020-03-30,10000002,672,18970,18960,18970,449,189
2020-03-30,10000002,683,2549800,2549000,2550000,5,5
2020-03-30,10000002,684,2150000,2150000,2150000,8,8
2020-03-30,10000002,685,2350000,2350000,2350000,3,3
2020-03-30,10000002,687,82500000,82500000,82500000,3,3
2020-03-30,10000002,688,1135000000,1135000000,1135000000,1,1
2020-03-30,10000002,689,2450000,2100000,2600000,12,12
2020-03-30,10000002,690,2396666.65,1000000,3094999.97,3,3
2020-03-30,10000002,691,3300000,3300000,3300000,9,9
2020-03-30,10000002,692,90000000,90000000,90000000,1,1
2020-03-30,10000002,785,92720,92720,92720,4,4
2020-03-30,10000002,786,60001.11,60000,60010,9,9
2020-03-30,10000002,788,599000,599000,599000,7,6
2020-03-30,10000002,790,999960,999960,999960,1,1
2020-03-30,10000002,803,5000000,5000000,5000000,13,13
2020-03-30,10000002,804,2991666.67,2900000,3000000,12,12
2020-03-30,10000002,805,4000153.85,4000000,4001000,13,12
2020-03-30,10000002,806,2506000,2500000,2520000,10,8
2020-03-30,10000002,807,700000,700000,700000,16,14
2020-03-30,10000002,808,900000,900000,900000,16,15
2020-03-30,10000002,809,800000,800000,800000,21,17
2020-03-30,10000002,810,750000,750000,750000,24,21
2020-03-30,10000002,811,150000,150000,150000,21,21
2020-03-30,10000002,812,142240,159.99,160000,18,18
2020-03-30,10000002,813,179990.91,179900,180000,11,11
2020-03-30,10000002,814,140000,140000,140000,8,8
2020-03-30,10000002,819,80000,80000,80000,3,3
2020-03-30,10000002,820,125000,125000,125000,2,2
2020-03-30,10000002,821,139000,90000,188000,2,2
2020-03-30,10000002,822,260000,260000,260000,2,2
2020-03-30,10000002,823,340000,340000,340000,1,1
2020-03-30,10000002,824,250000,250000,250000,1,1
2020-03-30,10000002,825,980000,980000,980000,2,2
2020-03-30,10000002,826,1288000,1288000,1288000,2,2
2020-03-30,10000002,827,1380000,1380000,1380000,2,2
2020-03-30,10000002,828,2300000,2300000,2300000,2,2
2020-03-30,10000002,834,799999,799999,799999,1,1
2020-03-30,10000002,843,9800000.01,9800000.01,9800000.01,1,1
2020-03-30,10000002,879,20000,20000,20000,1,1
2020-03-30,10000002,880,519999.21,30000,1499997.63,3,3
2020-03-30,10000002,881,40000,40000,40000,1,1
2020-03-30,10000002,882,50000,50000,50000,2,2
2020-03-30,10000002,883,60000,60000,60000,2,2
2020-03-30,10000002,884,150000,150000,150000,4,4
2020-03-30,10000002,885,80000,80000,80000,1,1
2020-03-30,10000002,886,100000,100000,100000,2,2
2020-03-30,10000002,887,80000,80000,80000,2,2
2020-03-30,10000002,888,999900,999900,999900,3,3
2020-03-30,10000002,889,165000,165000,165000,3,3
2020-03-30,10000002,890,965320,965300,965400,5,5
2020-03-30,10000002,891,235000,235000,235000,1,1
2020-03-30,10000002,892,508487.5,400000,689300,8,8
2020-03-30,10000002,893,525000,325000,625000,3,3
2020-03-30,10000002,894,3149250,2997000,3200000,4,4
2020-03-30,10000002,895,4000000,4000000,4000000,1,1
2020-03-30,10000002,896,2934000,2934000,2934000,1,1
2020-03-30,10000002,897,1107000,1107000,1107000,1,1
2020-03-30,10000002,898,2199000,2199000,2199000,2,2
2020-03-30,10000002,899,1883000,1883000,1883000,3,3
2020-03-30,10000002,900,1250000,1100000,2000000,6,6
2020-03-30,10000002,901,2999000,2999000,2999000,3,3
2020-03-30,10000002,902,2997800,2997000,2998000,5,5
2020-03-30,10000002,936,2118025,150200,2399000,8,8
2020-03-30,10000002,937,750000,750000,750000,1,1
2020-03-30,10000002,938,2503333.33,750000,3380000,3,3
2020-03-30,10000002,939,2850000,2850000,2850000,3,3
2020-03-30,10000002,940,3044000,1000000,3299500,9,9
2020-03-30,10000002,941,3200000,3200000,3200000,4,4
2020-03-30,10000002,944,3087777.78,750000,3380000,9,6
2020-03-30,10000002,945,3500000,3500000,3500000,6,6
2020-03-30,10000002,946,2900000,2900000,2900000,2,2
2020-03-30,10000002,949,2712375.02,1750000.18,2850000,8,8
2020-03-30,10000002,950,2850000,2850000,2850000,23,13
2020-03-30,10000002,952,2750000,2750000,2750000,23,16
2020-03-30,10000002,954,3399000,3399000,3399000,3,3
2020-03-30,10000002,955,3199000,3199000,3199000,4,4
2020-03-30,10000002,956,3000000,3000000,3000000,5,5
2020-03-30,10000002,967,50000,50000,50000,2,2
2020-03-30,10000002,968,83500000,83500000,83500000,2,2
2020-03-30,10000002,969,99000000,99000000,99000000,1,1
2020-03-30,10000002,971,93333333.33,90000000,95000000,3,3
2020-03-30,10000002,974,93990000,93990000,93990000,1,1
2020-03-30,10000002,976,99990000,99990000,99990000,2,2
2020-03-30,10000002,977,81500000,81500000,81500000,1,1
2020-03-30,10000002,979,88000000,88000000,88000000,1,1
2020-03-30,10000002,983,3487500,3487500,3487500,4,4
2020-03-30,10000002,984,7425000,7425000,7425000,9,9
2020-03-30,10000002,985,4099000,4099000,4099000,4,4
2020-03-30,10000002,986,5100000,5100000,5100000,4,4
2020-03-30,10000002,987,10500000,10500000,10500000,3,3
2020-03-30,10000002,988,3750000,3750000,3750000,3,3
2020-03-30,10000002,989,4097000,4097000,4097000,3,3
2020-03-30,10000002,990,7000000,7000000,7000000,5,5
2020-03-30,10000002,991,5222000,5222000,5222000,2,2
2020-03-30,10000002,992,11212200,4501000,12890000,5,5
2020-03-30,10000002,999,1799000000,1799000000,1799000000,1,1
2020-03-30,10000002,1010,178514.29,49920,500000,7,7
2020-03-30,10000002,1032,91160,91160,91160,2,2
2020-03-30,10000002,1067,468180,316360,620000,6,6
2020-03-30,10000002,1072,93611.11,64500,130000,9,9
2020-03-30,10000002,1076,196400,194000,200000,5,5
2020-03-30,10000002,1079,394240,394240,394240,4,4
2020-03-30,10000002,1096,319000,319000,319000,2,2
2020-03-30,10000002,1099,642000,642000,642000,8,8
2020-03-30,10000002,1102,224880,224880,224880,1,1
2020-03-30,10000002,1106,395040,395040,395040,1,1
2020-03-30,10000002,1109,199680,199680,199680,1,1
2020-03-30,10000002,1113,133000,133000,133000,2,2
2020-03-30,10000002,1114,90000,90000,90000,1,1
2020-03-30,10000002,1115,188000,120000,222000,3,3
2020-03-30,10000002,1116,150000,150000,150000,6,6
2020-03-30,10000002,1117,600000,600000,600000,1,1
2020-03-30,10000002,1118,200000,200000,200000,1,1
2020-03-30,10000002,1119,1200000,1200000,1200000,3,3
2020-03-30,10000002,1120,900000,900000,900000,1,1
2020-03-30,10000002,1121,1500000,1500000,1500000,4,4
2020-03-30,10000002,1123,2000000,2000000,2000000,1,1
2020-03-30,10000002,1128,587493.33,281240,1200000,3,3
2020-03-30,10000002,1129,844255,380020,999000,8,7
2020-03-30,10000002,1130,20000,20000,20000,9,9
2020-03-30,10000002,1131,30000,30000,30000,6,6
2020-03-30,10000002,1132,40000,40000,40000,8,8
2020-03-30,10000002,1133,50000,50000,50000,5,5
2020-03-30,10000002,1134,60000,60000,60000,5,5
